passengerId,longestRun
7499,10
11897,10
2261,10
2484,10
4088,10
6460,10
6953,10
7331,10
10727,10
183,10
2180,10
2463,10
7818,10
8116,10
10449,10
2945,10
3706,10
7539,10
731,10
2752,10
4925,10
12582,10
4695,10
5586,10
6011,10
4408,10
7122,10
8826,10
8895,10
9508,10
811,10
2169,10
3744,10
4199,10
6831,10
11823,10
1363,10
2076,10
4036,10
103,10
2497,10
4286,10
4899,10
7556,10
3196,10
4317,10
7020,10
11282,10
5328,10
5465,10
6522,10
6668,10
388,10
548,10
602,10
8351,10
10728,10
663,10
7710,10
2127,10
2227,10
3239,10
5112,10
7699,10
9919,10
10684,10
10760,10
285,10
1824,10
2532,10
7026,10
8511,10
9078,10
9413,10
11948,10
3579,10
8004,10
8846,10
8917,10
9451,10
12146,10
3689,10
4251,10
5025,10
5500,10
6503,10
8851,10
233,10
6898,10
7792,10
9053,10
11026,10
11607,10
246,10
599,10
2609,10
7938,10
111,10
2628,10
9059,10
11273,10
2064,10
2549,10
6024,10
6553,10
6960,10
9512,10
2998,10
3293,10
5162,10
6116,10
305,10
906,10
6706,10
7001,10
8751,10
935,10
3956,10
6778,10
6932,10
1491,10
3206,10
3421,10
3752,10
3923,10
5047,10
9418,10
10463,10
259,10
512,10
2054,10
4786,10
5499,10
7725,10
11917,10
1391,10
4351,10
52,10
770,10
4464,10
9076,10
9864,10
4569,10
7230,10
9279,10
2256,10
6112,10
6975,10
689,10
2213,10
3197,10
8019,10
9157,10
9476,10
734,10
8256,10
9055,10
6,10
86,10
10833,10
11142,10
4565,10
5770,10
9478,10
10396,10
1082,10
2597,10
2879,10
5056,10
7595,10
9309,10
9833,10
308,10
1956,10
8784,10
9052,10
9707,10
1636,10
6711,10
8225,10
12578,10
169,10
2326,10
3764,10
10434,10
10808,10
2519,10
4620,10
692,10
3791,10
4510,10
5237,10
6171,10
7705,10
9932,10
432,10
3067,10
8091,10
10000,10
12981,10
3399,10
4137,10
5553,10
10963,10
13215,10
966,10
1467,10
7559,10
8374,10
9345,10
292,10
3269,10
4603,10
9091,10
10325,10
3534,10
4765,10
4832,10
9779,10
2224,10
3632,10
9357,10
507,10
11192,10
2128,10
9239,10
10313,10
11214,10
1232,10
5311,10
9711,10
12506,10
3257,10
9964,10
430,10
989,10
1420,10
4324,10
6833,10
7722,10
6304,10
8901,10
6072,10
6299,10
9858,10
11880,10
5579,10
5594,10
11652,10
227,10
1490,10
2987,10
3181,10
4476,10
8557,10
154,10
4017,10
9278,10
1035,10
1632,10
2190,10
2410,10
8237,10
9501,10
9576,10
1827,10
4534,10
5171,10
6479,10
7148,10
8591,10
9790,10
10442,10
2385,10
2798,10
7693,10
7903,10
11939,10
2278,10
3404,10
1182,10
11171,10
9789,10
9820,10
1073,10
6256,10
8023,10
5573,10
6077,10
10764,10
3301,10
5183,10
7259,10
8365,10
5632,10
7204,10
1271,10
5191,10
7117,10
5180,10
6893,10
9765,10
17,10
1219,10
1991,10
4576,10
5137,10
1164,10
9095,10
9274,10
72,10
505,10
6829,10
2211,10
6065,10
7429,10
7766,10
8246,10
1698,10
10690,10
6571,10
11067,10
3316,10
3571,10
2875,10
5767,10
7784,10
7948,10
8746,10
1789,10
4440,10
8801,10
9942,10
10476,10
800,10
1657,10
1833,10
2171,10
3971,10
4068,10
2904,10
4361,10
4916,10
7341,10
8662,10
9757,10
1737,10
9302,10
10261,10
12111,10
1540,10
2046,10
5511,10
5608,10
241,10
449,10
4248,10
4313,10
10945,10
3629,10
6816,10
7597,10
11005,10
4002,10
5797,10
10349,10
11007,10
380,10
672,10
1462,10
5425,10
5808,10
8885,10
10424,10
2576,10
7773,10
7924,10
11175,10
11418,10
2136,10
6388,10
7956,10
9033,10
10033,10
12113,10
856,10
2199,10
7986,10
10496,10
728,10
1914,10
4716,10
5683,10
9002,10
565,10
3407,10
4071,10
7753,10
4154,10
10806,10
4651,10
5355,10
6102,10
6456,10
9174,10
438,10
3188,10
10431,10
4035,10
4715,10
7535,10
9989,10
1742,10
4135,10
1134,10
1791,10
3357,10
4431,10
7279,10
7477,10
8073,10
234,10
312,10
10452,10
1638,10
1960,10
2512,10
4845,10
5693,10
395,10
6576,10
8400,10
509,10
5645,10
7862,10
8120,10
10509,10
1970,10
2769,10
6120,10
6812,10
9993,10
7392,10
9445,10
750,10
4722,10
10525,10
4052,10
6897,10
8223,10
8327,10
10356,10
11066,10
5725,10
6136,10
9874,10
12430,10
812,10
1667,10
6763,10
7002,10
418,10
10359,10
2901,10
4243,10
6501,10
7073,10
7827,10
8276,10
5426,10
5628,10
8749,10
8174,10
9974,10
245,10
1923,10
2112,10
2672,10
2928,10
4270,10
7900,10
9188,10
2539,10
9800,10
4862,10
5350,10
11938,10
6486,10
10812,10
5207,10
121,10
5143,10
5635,10
7652,10
351,10
4590,10
697,10
10718,10
11651,10
5321,10
5498,10
2074,10
4678,10
11084,10
12551,10
1079,10
1283,10
2250,10
3246,10
8545,10
2870,10
5637,10
911,10
3507,10
5714,10
9472,10
10989,10
3627,10
6364,10
7175,10
8823,10
9179,10
3877,10
6554,10
1712,10
5240,10
7547,10
12557,10
3237,10
8386,10
786,10
1027,10
8307,10
10592,10
1668,10
2508,10
2634,10
3540,10
341,10
8349,10
8463,10
1043,10
2592,10
3532,10
5005,10
8553,10
376,10
515,10
4309,10
1726,10
1883,10
4139,10
5051,10
5406,10
655,10
997,10
5671,10
6321,10
8240,10
9042,10
11521,10
2390,10
9159,10
4300,10
4634,10
536,10
6041,10
8659,10
370,10
4269,10
9177,10
58,10
188,10
2293,10
3145,10
6453,10
6814,10
8983,10
421,10
3109,10
3903,10
4488,10
2459,10
5732,10
5766,10
6242,10
9421,10
6258,10
6317,10
9586,10
12486,10
1080,10
2894,10
4371,10
5858,10
6458,10
8387,10
5486,10
6912,10
9710,10
11889,10
657,10
4597,10
9212,10
9223,10
1958,10
8035,10
11466,10
1086,10
4417,10
3948,10
6802,10
7772,10
9744,10
11798,10
803,10
1817,10
6519,10
11559,10
11593,10
2605,10
3988,10
4665,10
8316,10
9922,10
10353,10
10379,10
4194,10
7288,10
2000,10
5644,10
9171,10
10523,10
1508,10
2925,10
5648,10
1011,10
1986,10
9856,10
11099,10
3315,10
8833,10
1702,10
3989,10
5233,10
815,10
2543,10
9380,10
9636,10
10702,10
10819,10
1568,10
5865,10
11687,10
1940,10
2248,10
3887,10
5139,10
7756,10
7777,10
1392,10
2382,10
3581,10
5681,10
2186,10
3809,10
5684,10
5665,10
8920,10
9978,10
10809,10
2175,10
4303,10
4749,10
8517,10
11074,10
7955,10
11716,10
949,10
3271,10
3901,10
5706,10
7635,10
9599,10
6033,10
8644,10
10988,10
11794,10
2700,10
11807,10
5566,10
6428,10
11324,10
2184,10
3345,10
8836,10
10467,10
10719,10
3542,10
9509,10
10481,10
10857,10
11018,10
12516,10
1882,10
1993,10
3402,10
6459,10
10110,10
2310,10
6303,10
7166,10
9901,10
2122,9
3749,9
3997,9
7240,9
737,9
3179,9
3475,9
2572,9
5071,9
10862,9
7530,9
879,9
3566,9
6962,9
588,9
3028,9
6937,9
7987,9
296,9
1766,9
4612,9
4838,9
11014,9
12530,9
1133,9
5030,9
5457,9
8051,9
8845,9
673,9
4061,9
8042,9
9324,9
4782,9
9968,9
3124,9
3431,9
3661,9
3844,9
11911,9
12542,9
5038,9
10168,9
11057,9
11183,9
11876,9
1500,9
1823,9
4181,9
4415,9
6737,9
7744,9
10180,9
939,9
2662,9
4637,9
8698,9
8977,9
3234,9
4208,9
5981,9
9926,9
10234,9
13195,9
1274,9
1296,9
2018,9
4424,9
4482,9
5119,9
6342,9
7147,9
8877,9
11422,9
2778,9
8986,9
11201,9
11694,9
3403,9
7634,9
9443,9
11883,9
1816,9
1889,9
2526,9
3346,9
8747,9
11868,9
501,9
2335,9
3743,9
5396,9
5993,9
8656,9
9318,9
1019,9
1294,9
6040,9
8822,9
11111,9
3183,9
5219,9
9498,9
11562,9
1280,9
1866,9
5480,9
5708,9
5768,9
9873,9
6904,9
8115,9
10010,9
1260,9
2236,9
4198,9
7447,9
2692,9
3116,9
5069,9
5841,9
3502,9
5886,9
8947,9
2502,9
6045,9
7742,9
333,9
1908,9
2255,9
2668,9
3814,9
11729,9
875,9
6442,9
6616,9
8220,9
10776,9
4718,9
7080,9
319,9
686,9
4028,9
7159,9
10668,9
10683,9
225,9
2724,9
4376,9
7123,9
7580,9
13549,9
9395,9
9568,9
11105,9
224,9
519,9
8595,9
10409,9
4655,9
5182,9
5620,9
9166,9
711,9
4032,9
6143,9
8200,9
2092,9
3349,9
6097,9
7347,9
955,9
5595,9
5639,9
7367,9
10235,9
3261,9
3976,9
4162,9
4524,9
7555,9
8088,9
1122,9
1145,9
5879,9
6902,9
7854,9
10869,9
13249,9
2614,9
2781,9
3025,9
1302,9
1798,9
2183,9
7271,9
1190,9
1458,9
3162,9
5761,9
8445,9
9283,9
12574,9
1922,9
2633,9
7611,9
7780,9
7789,9
11001,9
11633,9
182,9
3032,9
5231,9
7008,9
9152,9
10294,9
10572,9
13119,9
1682,9
4487,9
5992,9
8574,9
10326,9
1267,9
3720,9
4030,9
8513,9
9353,9
4672,9
4091,9
12579,9
4944,9
9937,9
3415,9
5724,9
7894,9
6745,9
10574,9
1461,9
8160,9
1273,9
4038,9
10374,9
868,9
7028,9
2405,9
3871,9
3932,9
6583,9
7110,9
9058,9
923,9
3649,9
3815,9
5347,9
7280,9
8159,9
10331,9
559,9
969,9
4692,9
6719,9
10943,9
2245,9
5466,9
9650,9
11045,9
11779,9
12531,9
1701,9
3084,9
7633,9
10271,9
12587,9
452,9
2447,9
5526,9
2740,9
8381,9
9404,9
8273,9
10397,9
11610,9
13657,9
959,9
1357,9
2824,9
6801,9
6884,9
3369,9
4536,9
8614,9
2930,9
6985,9
7181,9
7420,9
560,9
1938,9
5964,9
7667,9
1128,9
4322,9
7831,9
8909,9
9745,9
10493,9
299,9
641,9
11701,9
2131,9
3806,9
7692,9
7860,9
764,9
2286,9
10130,9
4191,9
4445,9
5896,9
6414,9
8203,9
10330,9
11587,9
484,9
607,9
11847,9
43,9
3382,9
4308,9
4742,9
7881,9
8593,9
12301,9
11262,9
6940,9
9627,9
2257,9
4348,9
5186,9
6877,9
7558,9
11047,9
11784,9
666,9
5476,9
6976,9
9287,9
2036,9
11840,9
489,9
590,9
2354,9
4930,9
5124,9
11874,9
659,9
1362,9
4793,9
9784,9
10365,9
11027,9
11376,9
127,9
1231,9
3610,9
4572,9
4694,9
5409,9
8867,9
1487,9
3199,9
4211,9
2275,9
3634,9
3805,9
4264,9
5283,9
7842,9
8058,9
564,9
3122,9
6850,9
9330,9
231,9
1520,9
1597,9
4127,9
11508,9
13414,9
1329,9
3658,9
4940,9
5249,9
9613,9
13900,9
286,9
2107,9
4587,9
7552,9
8533,9
8945,9
11811,9
1509,9
5515,9
9233,9
12244,9
387,9
695,9
8119,9
9268,9
2718,9
7640,9
8544,9
9394,9
610,9
1072,9
2444,9
3966,9
9987,9
13564,9
1059,9
1142,9
3511,9
7665,9
11284,9
12163,9
568,9
2297,9
6235,9
829,9
1957,9
3823,9
6521,9
9094,9
9242,9
2338,9
4495,9
5387,9
6015,9
7038,9
11208,9
13668,9
766,9
1037,9
2631,9
3273,9
7380,9
8793,9
10785,9
810,9
1205,9
2970,9
10057,9
10615,9
1575,9
3505,9
3653,9
6175,9
6343,9
7187,9
9973,9
10850,9
13365,9
717,9
3739,9
4299,9
7136,9
1996,9
2687,9
6892,9
8284,9
679,9
2784,9
5998,9
629,9
3772,9
3800,9
3964,9
11683,9
13651,9
1431,9
3294,9
7728,9
13605,9
2912,9
5075,9
6854,9
9288,9
453,9
1000,9
8503,9
9156,9
3251,9
3319,9
1594,9
4427,9
8068,9
8169,9
1620,9
8767,9
331,9
465,9
1963,9
2187,9
2705,9
4539,9
5376,9
7545,9
7998,9
532,9
1619,9
3218,9
8835,9
129,9
1872,9
11438,9
2194,9
6927,9
7074,9
10181,9
11502,9
2328,9
3985,9
4968,9
7193,9
8892,9
11034,9
13462,9
869,9
5269,9
9061,9
1898,9
8520,9
6947,9
10681,9
3651,9
4273,9
5574,9
6951,9
7397,9
7737,9
8384,9
8645,9
13159,9
3787,9
4402,9
4734,9
11498,9
2229,9
3592,9
951,9
2954,9
4087,9
5931,9
12004,9
1639,9
6899,9
13160,9
45,9
977,9
2608,9
2788,9
4168,9
7840,9
8233,9
8959,9
11088,9
946,9
5402,9
7510,9
9751,9
10457,9
4439,9
9950,9
11649,9
8258,9
9145,9
3616,9
4463,9
9150,9
3508,9
6981,9
3531,9
9146,9
9750,9
3365,9
7338,9
10960,9
11266,9
4099,9
5957,9
6012,9
6923,9
9227,9
2551,9
4332,9
11867,9
1592,9
5259,9
7700,9
8808,9
219,9
5196,9
5253,9
10595,9
11712,9
2145,9
5927,9
7430,9
10238,9
10880,9
2139,9
2453,9
5312,9
10771,9
558,9
2291,9
4084,9
6236,9
8752,9
2636,9
2708,9
7623,9
8099,9
9587,9
12563,9
1327,9
10652,9
3459,9
6431,9
9072,9
10406,9
933,9
1936,9
4753,9
6633,9
8230,9
9064,9
11872,9
4342,9
4735,9
5126,9
6292,9
7326,9
8266,9
8889,9
9225,9
10585,9
828,9
1920,9
4535,9
4553,9
4815,9
6815,9
10985,9
11699,9
1319,9
1844,9
10401,9
1014,9
1115,9
3738,9
9535,9
10253,9
5508,9
5894,9
2460,9
5395,9
801,9
4189,9
6736,9
2043,9
2710,9
3594,9
4458,9
8305,9
2795,9
1149,9
1446,9
1686,9
2765,9
3019,9
5604,9
8841,9
11003,9
11814,9
12389,9
1474,9
4942,9
7273,9
9245,9
10322,9
10756,9
354,9
1162,9
10564,9
2146,9
2908,9
11727,9
753,9
2707,9
4350,9
5698,9
8724,9
10591,9
10705,9
12001,9
3849,9
4360,9
4378,9
6986,9
7654,9
10389,9
11886,9
1152,9
8949,9
11728,9
110,9
2953,9
5439,9
6589,9
8371,9
10419,9
13669,9
260,9
7369,9
7950,9
10644,9
2486,9
4021,9
8213,9
10492,9
2024,9
4242,9
4575,9
805,9
2934,9
5232,9
6750,9
7746,9
1184,9
4745,9
4984,9
6007,9
7586,9
8963,9
9746,9
13296,9
379,9
4175,9
4980,9
5277,9
6338,9
9810,9
10713,9
284,9
2222,9
2709,9
4640,9
5118,9
6286,9
7844,9
1788,9
3142,9
5793,9
6251,9
11879,9
1566,9
2415,9
3448,9
9920,9
1572,9
2944,9
4261,9
962,9
7670,9
8253,9
365,9
1316,9
8554,9
9184,9
10856,9
3950,9
5700,9
11737,9
3329,9
4953,9
5145,9
7658,9
9010,9
571,9
4911,9
3515,9
7082,9
8380,9
11063,9
11322,9
11600,9
1445,9
3214,9
3961,9
5364,9
10373,9
10689,9
405,9
2591,9
3758,9
4085,9
4555,9
6074,9
186,9
5318,9
5514,9
8733,9
12020,9
10991,9
7934,9
9244,9
1309,9
7790,9
7843,9
172,9
4732,9
6104,9
7364,9
13839,9
8294,9
9111,9
3980,9
4222,9
1734,9
2002,9
8420,9
10399,9
2859,9
4707,9
6735,9
8466,9
8919,9
13232,9
8599,9
8948,9
10887,9
2673,9
3596,9
4467,9
5455,9
5636,9
7062,9
9626,9
9645,9
134,9
584,9
3291,9
10566,9
5979,9
6135,9
8261,9
1359,9
2454,9
4513,9
6905,9
8838,9
2487,9
3245,9
3523,9
6438,9
9067,9
10403,9
1238,8
1580,8
1645,8
4818,8
6336,8
8389,8
11858,8
13623,8
540,8
4158,8
4929,8
9182,8
10703,8
1270,8
1618,8
1650,8
1699,8
7387,8
7879,8
10708,8
137,8
580,8
4239,8
8109,8
5157,8
5217,8
5578,8
5682,8
5695,8
7324,8
9206,8
9403,8
10395,8
898,8
2914,8
6890,8
10786,8
11143,8
11243,8
4291,8
4396,8
4583,8
7222,8
10605,8
2848,8
4167,8
4531,8
4624,8
5949,8
10530,8
974,8
4512,8
6237,8
9898,8
12436,8
2513,8
4401,8
9006,8
12014,8
10162,8
2200,8
5367,8
8172,8
10241,8
11627,8
11909,8
4683,8
5926,8
8887,8
9957,8
1226,8
3538,8
5699,8
7550,8
7666,8
8001,8
10422,8
12328,8
1892,8
2313,8
4326,8
6095,8
7613,8
8827,8
8976,8
9781,8
10414,8
10651,8
11571,8
762,8
1243,8
2842,8
3885,8
7306,8
11496,8
11946,8
12373,8
412,8
1489,8
5930,8
6152,8
7594,8
7796,8
587,8
988,8
1574,8
7838,8
10043,8
3359,8
6863,8
8130,8
10739,8
11213,8
12555,8
13416,8
2650,8
7489,8
8303,8
8980,8
9935,8
13838,8
5160,8
8426,8
5405,8
6509,8
10184,8
1759,8
2727,8
3727,8
7684,8
9205,8
10950,8
13644,8
2496,8
2531,8
9523,8
10539,8
4394,8
5105,8
9264,8
11120,8
11368,8
11717,8
4669,8
5062,8
5374,8
6096,8
7600,8
91,8
1659,8
5333,8
8888,8
10415,8
2726,8
3891,8
11711,8
8786,8
10165,8
12535,8
7198,8
9592,8
10037,8
11888,8
12203,8
13295,8
1291,8
7210,8
8969,8
10358,8
367,8
3276,8
4040,8
4530,8
8886,8
12533,8
3144,8
3567,8
8163,8
177,8
2038,8
2619,8
4756,8
6435,8
8722,8
10166,8
2466,8
5547,8
6774,8
9507,8
747,8
882,8
1542,8
4893,8
5334,8
5609,8
8271,8
325,8
1306,8
5018,8
5344,8
10311,8
10480,8
11514,8
2635,8
2840,8
3121,8
5315,8
4898,8
9399,8
1664,8
3283,8
4561,8
5611,8
7355,8
9459,8
12408,8
2775,8
7720,8
8830,8
11572,8
13251,8
3030,8
3570,8
4475,8
10900,8
13571,8
5539,8
10318,8
1722,8
2170,8
7707,8
7709,8
11674,8
4304,8
10112,8
11644,8
280,8
2455,8
4151,8
6375,8
7812,8
9073,8
9317,8
9885,8
10610,8
11207,8
1367,8
4977,8
7617,8
8204,8
4914,8
5167,8
10746,8
13696,8
142,8
925,8
1062,8
3700,8
3908,8
5701,8
8818,8
10737,8
11212,8
1410,8
3557,8
5031,8
5359,8
10283,8
10667,8
40,8
2686,8
3195,8
5933,8
500,8
4355,8
5339,8
8930,8
10877,8
13456,8
4991,8
295,8
980,8
2695,8
7759,8
7968,8
1394,8
3863,8
4118,8
10411,8
1628,8
3699,8
8742,8
10507,8
10838,8
12567,8
13803,8
2694,8
4544,8
6197,8
6959,8
7019,8
339,8
4356,8
7301,8
10378,8
5148,8
9947,8
2640,8
9276,8
10117,8
10243,8
235,8
846,8
4159,8
8834,8
1032,8
5203,8
6126,8
8993,8
9481,8
650,8
8653,8
10248,8
1855,8
9402,8
10720,8
709,8
2268,8
4660,8
7740,8
8705,8
10841,8
11430,8
3655,8
3816,8
4559,8
4867,8
7795,8
8491,8
11043,8
397,8
2451,8
2623,8
2761,8
2822,8
3039,8
5227,8
836,8
2994,8
5243,8
5385,8
7029,8
10056,8
11577,8
5150,8
5327,8
10780,8
11215,8
14060,8
1843,8
5554,8
6255,8
8095,8
8720,8
9715,8
1220,8
1874,8
2895,8
5580,8
6134,8
7503,8
9664,8
9930,8
9995,8
886,8
1255,8
1298,8
9621,8
9894,8
10430,8
11527,8
1979,8
6345,8
11932,8
3285,8
3522,8
6776,8
10107,8
10289,8
3118,8
3333,8
3638,8
6140,8
6748,8
2834,8
3310,8
6787,8
8216,8
9760,8
12687,8
13682,8
2524,8
12862,8
1576,8
3766,8
3999,8
8372,8
8406,8
8688,8
1697,8
12195,8
1971,8
3092,8
4712,8
5495,8
9941,8
11400,8
1119,8
2149,8
2942,8
7745,8
9668,8
13194,8
1310,8
1396,8
2267,8
7176,8
11307,8
1913,8
3323,8
4296,8
4740,8
4770,8
4875,8
5548,8
7278,8
11522,8
3011,8
4668,8
6558,8
7437,8
11370,8
13627,8
2589,8
2968,8
4382,8
9336,8
2403,8
3141,8
4511,8
5470,8
10040,8
12381,8
3619,8
6765,8
8951,8
1778,8
2972,8
3114,8
9118,8
11098,8
12318,8
13235,8
3392,8
4500,8
7363,8
9125,8
9927,8
4409,8
4889,8
5975,8
8907,8
12041,8
6784,8
7953,8
9638,8
10044,8
2445,8
3137,8
4412,8
4824,8
5970,8
5999,8
7114,8
8281,8
11884,8
13753,8
1536,8
2716,8
2947,8
5540,8
6400,8
8521,8
8692,8
9051,8
3938,8
9360,8
11062,8
2469,8
7803,8
10797,8
11224,8
986,8
1560,8
8703,8
9346,8
9756,8
10470,8
11742,8
11778,8
12228,8
12532,8
6454,8
7632,8
10167,8
10393,8
11341,8
713,8
5127,8
5752,8
7761,8
8241,8
8989,8
9709,8
11056,8
4,8
684,8
1669,8
3339,8
4333,8
7785,8
10154,8
2574,8
4254,8
6363,8
8151,8
8667,8
10009,8
13268,8
1943,8
3128,8
5369,8
6283,8
11537,8
5602,8
6390,8
8925,8
9527,8
11010,8
13872,8
1111,8
2315,8
3263,8
6626,8
8293,8
8952,8
9253,8
9767,8
9836,8
13105,8
6063,8
238,8
244,8
6434,8
4666,8
8173,8
9871,8
11667,8
314,8
2053,8
3916,8
5153,8
9265,8
13636,8
1845,8
8112,8
11221,8
171,8
273,8
3652,8
4377,8
5903,8
6122,8
7004,8
8323,8
428,8
957,8
4124,8
5501,8
6295,8
9473,8
9959,8
4581,8
5121,8
5774,8
8624,8
10503,8
10554,8
1234,8
3718,8
4760,8
4778,8
7484,8
8046,8
9420,8
10653,8
97,8
1261,8
4086,8
7229,8
661,8
6464,8
8661,8
9229,8
9307,8
9819,8
11940,8
13432,8
885,8
5449,8
9499,8
3695,8
4022,8
4301,8
5504,8
1780,8
4794,8
10427,8
361,8
4245,8
5468,8
6327,8
9686,8
12508,8
3850,8
4964,8
5008,8
8298,8
8759,8
10149,8
3467,8
3644,8
6938,8
7949,8
1102,8
3776,8
3982,8
7376,8
8604,8
9201,8
11953,8
12439,8
769,8
5412,8
9804,8
11922,8
216,8
3640,8
4456,8
6853,8
8910,8
9370,8
9511,8
9701,8
10095,8
10972,8
1405,8
3462,8
5013,8
5194,8
7674,8
11473,8
510,8
4282,8
945,8
4630,8
5705,8
6004,8
9326,8
10382,8
240,8
2902,8
5460,8
10008,8
427,8
8254,8
8682,8
10327,8
2648,8
7553,8
7821,8
8333,8
2552,8
6555,8
7568,8
9829,8
10087,8
10125,8
10631,8
893,8
4891,8
10490,8
1479,8
2260,8
3259,8
3973,8
4970,8
5762,8
6164,8
9043,8
9929,8
1453,8
3204,8
3751,8
4432,8
6547,8
8483,8
11101,8
7121,8
9281,8
10955,8
6851,8
8505,8
10320,8
11114,8
4533,8
5813,8
5872,8
9684,8
11898,8
8804,8
9949,8
1221,8
3845,8
8576,8
9970,8
10818,8
11176,8
1409,8
1523,8
4566,8
4792,8
7017,8
7414,8
323,8
2922,8
3165,8
8063,8
9089,8
9561,8
2426,8
4664,8
7036,8
9285,8
11360,8
12130,8
1602,8
6271,8
7889,8
10714,8
2130,8
2435,8
4869,8
4965,8
2744,8
5458,8
10069,8
11910,8
8873,8
11158,8
11803,8
13492,8
2927,8
4205,8
6753,8
10097,8
11380,8
11833,8
12005,8
2491,8
4853,8
6270,8
8227,8
1906,8
6101,8
6356,8
6968,8
6983,8
10030,8
10314,8
2594,8
6048,8
8314,8
978,8
1547,8
5650,8
9679,8
9928,8
13950,8
4358,8
5484,8
5928,8
7126,8
8215,8
8631,8
9487,8
9761,8
3247,8
4540,8
7663,8
8929,8
9672,8
11285,8
3603,8
5952,8
3748,8
4755,8
5821,8
304,8
1813,8
1830,8
2977,8
3892,8
5226,8
7996,8
6008,8
7783,8
7997,8
8286,8
11147,8
11186,8
1370,8
5980,8
12594,8
33,8
1859,8
4764,8
7830,8
8863,8
8869,8
10967,8
4266,8
6202,8
8758,8
2001,8
5674,8
6023,8
12275,8
7445,8
10089,8
10270,8
12906,8
1797,8
5782,8
5935,8
3829,8
424,8
1658,8
2264,8
7807,8
1448,8
3770,8
6666,8
7450,8
10173,8
10658,8
11746,8
270,8
2049,8
6114,8
8059,8
8142,8
9025,8
9160,8
522,8
2319,8
4769,8
6220,8
10335,8
42,8
5569,8
7134,8
2266,8
3556,8
5079,8
6037,8
6246,8
8906,8
9388,8
10021,8
10741,8
10749,8
11599,8
12891,8
999,8
2938,8
6415,8
6474,8
7189,8
7469,8
8763,8
1612,8
6016,8
7778,8
10204,8
12221,8
1503,8
1571,8
8103,8
8972,8
11756,8
1366,8
2137,8
4060,8
7835,8
8890,8
11853,8
1879,8
2792,8
3768,8
11695,8
4636,8
5906,8
9232,8
9996,8
12233,8
302,8
4978,8
8114,8
8905,8
11021,8
3371,8
4029,8
4748,8
5164,8
8585,8
8765,8
9151,8
282,8
605,8
7448,8
9563,8
10744,8
894,8
1534,8
3194,8
11090,8
11613,8
632,8
3464,8
5371,8
6410,8
6594,8
7537,8
7573,8
9525,8
11388,8
14018,8
174,8
215,8
5019,8
7543,8
13842,8
562,8
1999,8
5616,8
11774,8
252,8
551,8
1411,8
2289,8
4108,8
7104,8
9893,8
10533,8
705,8
785,8
851,8
1710,8
1962,8
2963,8
4337,8
7135,8
9529,8
6526,8
12189,8
4310,8
138,8
4574,8
6083,8
10836,8
11371,8
12354,8
6039,8
6092,8
8831,8
8317,8
6604,8
8771,8
11926,8
2599,8
7000,8
8251,8
9348,8
2370,8
4380,8
6942,8
11860,8
401,8
7476,8
4900,7
8592,7
9427,7
10206,7
897,7
1990,7
516,7
4489,7
5117,7
11025,7
11393,7
2525,7
6598,7
8743,7
883,7
5907,7
10632,7
10815,7
11352,7
11745,7
12284,7
804,7
2027,7
4357,7
7584,7
9575,7
10264,7
10416,7
12184,7
2874,7
8249,7
12717,7
513,7
8231,7
9470,7
10143,7
12727,7
321,7
5222,7
5251,7
5427,7
6145,7
6939,7
7131,7
8085,7
12085,7
5235,7
6188,7
744,7
7497,7
9405,7
11327,7
1675,7
4263,7
4517,7
7562,7
7647,7
11578,7
12355,7
13594,7
8689,7
847,7
9255,7
11072,7
28,7
2209,7
6319,7
10075,7
13045,7
10058,7
12286,7
12948,7
784,7
787,7
6820,7
12057,7
3296,7
4843,7
5028,7
5691,7
10177,7
11334,7
11841,7
6705,7
7242,7
9551,7
10654,7
11686,7
2439,7
4758,7
4777,7
5758,7
9446,7
4866,7
9249,7
9442,7
916,7
1135,7
1350,7
1418,7
3481,7
3922,7
4267,7
4354,7
7676,7
8967,7
11839,7
12192,7
13477,7
806,7
1877,7
8141,7
1890,7
2629,7
4104,7
7244,7
9840,7
984,7
3054,7
3328,7
6201,7
8255,7
12881,7
2675,7
3076,7
6716,7
10570,7
11361,7
11757,7
13440,7
2168,7
2753,7
5909,7
6572,7
9915,7
10535,7
1820,7
5843,7
6028,7
1215,7
1925,7
2237,7
13111,7
3108,7
3886,7
4120,7
5932,7
9039,7
10053,7
10433,7
10747,7
372,7
685,7
995,7
1848,7
2242,7
2407,7
5282,7
5302,7
6469,7
1583,7
2517,7
5568,7
6835,7
7033,7
7124,7
7589,7
8047,7
8658,7
11187,7
11829,7
12170,7
12910,7
2042,7
2148,7
2414,7
2774,7
4386,7
5266,7
6740,7
7400,7
7454,7
8131,7
3244,7
6795,7
7975,7
9759,7
12558,7
2404,7
3817,7
7160,7
8178,7
9311,7
12340,7
1477,7
3140,7
3818,7
4481,7
5838,7
8672,7
9726,7
8516,7
9439,7
10889,7
11863,7
2829,7
4828,7
5286,7
10604,7
11781,7
1512,7
4469,7
4844,7
9732,7
11250,7
7236,7
8218,7
10962,7
12003,7
12032,7
1681,7
3753,7
6687,7
7228,7
9931,7
10002,7
2320,7
7343,7
9754,7
3819,7
4973,7
9758,7
11878,7
12190,7
13878,7
5960,7
10953,7
12063,7
1902,7
2475,7
2763,7
6481,7
7806,7
9088,7
9763,7
715,7
1400,7
1427,7
4349,7
5122,7
5341,7
7140,7
1473,7
3192,7
3446,7
